source_id,source_title,notebook_present,local_relpath,local_filename,current_folder,local_present,source_to_local_score,audit_count,audit_titles,audit_verdicts,candidate_bins,conflicting_audits,screening_bucket,screening_notes
0fef76ae-f8a7-4598-a71e-60277ed13b79,Roff_2014_Porites_and_the_Phoenix_effect_unprecedented_recovery_aft..._doi-10.1007-s00227-014-2426-6.pdf,1,literature/META_ANALYSIS_POOL/Roff et al. - 2014 - Porites and the Phoenix effect unprecedented recovery after a mass coral bleaching event at Rangiro.pdf,Roff et al. - 2014 - Porites and the Phoenix effect unprecedented recovery after a mass coral bleaching event at Rangiro.pdf,META_ANALYSIS_POOL,1,1.061,2,2. Roff et al. (2014) [Porites and the Phoenix effect: unprecedented recovery after a mass coral bleaching event...] || 4. Roff et al. (2014) [Porites and the Phoenix effect: unprecedented recovery after a mass coral bleaching event...],[Exclude],rate,0,review_needed,"[Exclude] The study assesses long-term (15-year) decadal recovery and the ""Phoenix effect"" at the reef/colony level. It lacks the controlled experimental wound-healing paradigm and the continuous macroscopic daily regeneration rates required for the data pool. || [Exclude] The study assesses long-term (15-year) decadal recovery and the ""Phoenix effect"" at the reef/colony level. It lacks the controlled experimental wound-healing paradigm and the continuous macroscopic daily regeneration rates required for the data pool."
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan_2006_Chronic_parrotfish_grazing_impedes_coral_recovery_after_blea..._doi-10.1007-s00338-006-0120-y.pdf,1,literature/META_ANALYSIS_POOL/Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,META_ANALYSIS_POOL,1,1.136,2,4. Rotjan et al. (2006) [Chronic parrotfish grazing impedes coral recovery after bleaching] || 1. Rotjan et al. (2006) [Chronic parrotfish grazing impedes coral recovery after bleaching],[Narrative/Mechanism Only] || [Exclude],growth|mechanism|rate,0,include_mechanism_only,"[Narrative/Mechanism Only] This paper provides excellent mechanistic data (Bin 5) demonstrating how chronic predation alters coral-algal symbioses and prolongs bleaching recovery, but it lacks the necessary raw macroscopic tissue/growth data for Bins 1–4. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments, and the focus is on cellular symbiont density recovery rather than macroscopic tissue regeneration rates [1]."
fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan_2009_Predators_selectively_graze_reproductive_structures_in_a_clo..._doi-10.1007-s00227-008-1108-7.pdf,1,literature/META_ANALYSIS_POOL/Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,META_ANALYSIS_POOL,1,1.100,2,3. Rotjan and Lewis (2009) [Predators selectively graze reproductive structures in a clonal marine organism] || 5. Rotjan and Lewis (2009) [Predators selectively graze reproductive structures in a clonal marine organism],[Include in Bin 3],reproduction,0,include_primary,"[Include in Bin 3] The study explicitly measures the localized reproductive costs of wounding. However, the raw effect sizes (means and variances) will need to be extracted by digitizing the figures, as the text excerpt is deficient. || [Include in Bin 3] The study explicitly measures the localized reproductive costs of wounding [14]. However, the raw effect sizes (means and variances) will need to be extracted by digitizing the figures, as the text excerpt is deficient in reporting them numerically [15]."
6da70b1c-7428-4a76-904c-b69d981f2824,Sabine_2015_Environmental_conditions_influence_tissue_regeneration_rates..._doi-10.1016-j.marpolbul.2015.04.006.pdf,1,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,META_ANALYSIS_POOL,1,1.148,2,5. Sabine et al. (2015) [Environmental conditions influence tissue regeneration rates in scleractinian corals] || 2. Sabine et al. (2015) [Environmental conditions influence tissue regeneration rates in scleractinian corals],[Include in Bin 1],rate,0,include_primary_needs_fulltext,"[Include in Bin 1] A highly relevant primary study testing healing rates across different environmental/water quality gradients. However, data extraction will require accessing the full manuscript's tables or digitizing its figures, as the provided text is deficient in raw recovery rate numbers. || [Include in Bin 1] A highly relevant field study analyzing the effects of water quality (turbidity, flow, sedimentation) on continuous regeneration rates [4]. Data extraction will require figure digitization."
,,0,literature/Samsuri et al. - 2018 - The effectiveness of Trapezia cymodoce in defendin.pdf,Samsuri et al. - 2018 - The effectiveness of Trapezia cymodoce in defendin.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
2059b598-335f-4890-8512-6e1f86fed557,Sani_2024_Ocean_warming_and_acidification_detrimentally_affect_coral_t..._doi-10.1016-j.scitotenv.2023.167789.pdf,1,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,META_ANALYSIS_POOL,1,1.083,0,,,,0,review_needed,No audit record yet.
8a06a65f-c6b4-427b-8157-52dd6f988da2,Sani_2024_Ocean_warming_and_acidification_detrimentally_affect_coral_t..._doi-10.1016-j.scitotenv.2023.167789_2.pdf,1,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,META_ANALYSIS_POOL,1,1.052,2,1. Sani et al. (2024) [Ocean warming and acidification detrimentally affect coral tissue regeneration...] || 3. Sani et al. (2024) [Ocean warming and acidification detrimentally affect coral tissue regeneration...],[Exclude],,0,review_fulltext_needed,"[Exclude] A highly relevant field study utilizing a natural CO2 vent gradient; however, the provided text excerpts are deficient in the raw numerical means and variances required for meta-analysis extraction (which reside in figures and supplementary tables). || [Exclude] A highly relevant field study utilizing a natural CO2 vent gradient; however, the provided text excerpts are deficient in the raw numerical means and variances required for continuous meta-analysis effect size extraction (which reside in figures and supplementary tables) [8, 12]."
,,0,literature/Shantz et al. - 2023 - Positive interactions between corals and damselfis.pdf,Shantz et al. - 2023 - Positive interactions between corals and damselfis.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver_2017_Effects_of_predation_and_nutrient_enrichment_on_the_success..._doi-10.1002-ecy.1709.pdf,1,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,META_ANALYSIS_POOL,1,1.128,2,2. Shaver et al. (2017) [Effects of predation and nutrient enrichment on the success and microbiome...] || 4. Shaver et al. (2017) [Effects of predation and nutrient enrichment on the success and microbiome...],[Exclude] || [Narrative/Mechanism Only],mechanism,0,include_mechanism_only,"[Exclude] While the study models the exact variables required for Bins 2, 4, and 6 (Stressor), the provided text snippets are deficient in raw extractable data (means, variances, and precise sample sizes) for the macroscopic variables. || [Narrative/Mechanism Only] While the study models the macroscopic variables required for Bins 2 and 4, the provided text snippets are deficient in the raw extractable data (means and variances) necessary for meta-analysis [13, 14]. However, it provides highly valuable mechanistic data (Bin 5) regarding shifts in the coral microbiome in response to predation and nutrient enrichment [15, 17]."
3b500dbd-57b5-46ab-83a1-bacffec122a8,Shirur_2016_Lesion_recovery_and_the_bacterial_microbiome_in_two_Caribbe..._doi-10.1007-s00227-016-3008-6.pdf,1,literature/META_ANALYSIS_POOL/Shirur et al. - 2016 - Lesion recovery and the bacterial microbiome in two Caribbean gorgonian corals.pdf,Shirur et al. - 2016 - Lesion recovery and the bacterial microbiome in two Caribbean gorgonian corals.pdf,META_ANALYSIS_POOL,1,1.105,2,3. Shirur et al. (2016) [Lesion recovery and the bacterial microbiome in two Caribbean gorgonian corals] || 5. Shirur et al. (2016) [Lesion recovery and the bacterial microbiome in two Caribbean gorgonian corals],[Exclude],,0,exclude_scope,"[Exclude] The studied organisms are gorgonian soft corals, falling entirely outside the taxonomic scope of the Scleractinian regeneration data pool. || [Exclude] The studied organisms are gorgonian soft corals, falling entirely outside the taxonomic scope of the Scleractinian regeneration data pool [21, 22]."
,,0,literature/MECHANISMS_ONLY/Sogin et al. - 2016 - Metabolomic signatures of increases in temperature.pdf,Sogin et al. - 2016 - Metabolomic signatures of increases in temperature.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,1,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,META_ANALYSIS_POOL,1,1.200,2,4. Soong and Lang (1992) [Reproductive Integration in Reef Corals] || 1. Soong and Lang (1992) [Reproductive Integration in Reef Corals],[Exclude] || [Include in Bin 3],reproduction,1,include_primary_conflicted,"[Exclude] The source text is missing from the data pool, preventing any data extraction. || [Include in Bin 3] The study explicitly tests the localized reproductive costs of wounding and colony integration. However, the exact effect sizes (means and variances) will need to be extracted by digitizing the full manuscript's figures or tables."
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov_2005_Regeneration_of_artificial_injuries_on_scleractinian_corals..._doi-10.1016-j.jembe.2005.02.015.pdf,1,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,META_ANALYSIS_POOL,1,1.129,2,2. Titlyanov et al. (2005) [Regeneration of artificial injuries on scleractinian corals and coral/algal competition...] || 4. Titlyanov et al. (2005) [Regeneration of artificial injuries on scleractinian corals and coral/algal competition...],"[Include in Bins 1, 2]",rate|growth,0,include_primary_needs_fulltext,"[Include in Bins 1, 2] A highly relevant primary study that measures standardized growth and healing rates under varying abiotic conditions. However, data extraction will require digitizing the figures, as the provided text is deficient in raw numbers. || [Include in Bins 1, 2] A highly relevant primary study that measures standardized growth and healing rates under varying abiotic conditions (light intensity) and injury types. Data extraction will require figure digitization."
9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov_2006_Three_stages_of_injuries_regeneration_on_scleractinian_coral..._doi-10.3755-jcrs.8.39.pdf,1,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,META_ANALYSIS_POOL,1,1.137,2,3. Titlyanov et al. (2006) [Three stages of injuries regeneration on scleractinian corals] || 5. Titlyanov et al. (2006) [Three stages of injuries regeneration on scleractinian corals],"[Include in Bins 1, 2]",rate|growth,0,include_primary_needs_fulltext,"[Include in Bins 1, 2] Provides the necessary data for both regeneration and growth costs across multiple injury phenotypes, but accurate effect sizes and variance (SD) must be extracted via figure digitization. || [Include in Bins 1, 2] Provides comprehensive categorical tracking of both regeneration speeds and whole-fragment growth costs across multiple injury phenotypes and morphological forms. Accurate effect sizes and variance must be extracted via figure digitization."
2cd850ba-5662-43f4-afba-0ed8cf21b77f,Titlyanov_2008_Coral-algal_competition_on_damaged_reefs_doi-10.1134-s1063074008040019.pdf,1,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2008 - Coral-algal competition on damaged reefs.pdf,Titlyanov and Titlyanova - 2008 - Coral-algal competition on damaged reefs.pdf,META_ANALYSIS_POOL,1,1.164,2,5. Titlyanov and Titlyanova (2008) [Coral-algal competition on damaged reefs] || 2. Titlyanov and Titlyanova (2008) [Coral-algal competition on damaged reefs],[Exclude],,0,review_fulltext_needed,"[Exclude] Primary text, methods, and quantitative data are missing from the provided excerpts. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,Titlyanov_2009_The_dynamics_of_the_restoration_of_mechanical_damage_to_colo..._doi-10.1134-s1063074009030067.pdf,1,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,META_ANALYSIS_POOL,1,1.061,2,1. Titlyanov and Titlyanova (2009) [The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites] || 3. Titlyanov and Titlyanova (2009) [The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites...],[Exclude] || [Include in Bin 1],rate,1,include_primary_conflicted,"[Exclude] The provided text lacks the extractable raw numerical means, variances, and exact sample sizes necessary to quantify regeneration rates. || [Include in Bin 1] *(Update from previous evaluation based on newly provided text)*: The text explicitly provides extractable continuous healing rates and variances under controlled illumination conditions, making it suitable for temporal regeneration comparisons."
347f789a-ef73-4089-aa77-0e46f2b2d196,Townsend_2023_Differing_lesion_recovery_rates_of_two_Caribbean_stony_cor..._doi-10.1007-s00338-023-02414-3.pdf,1,literature/META_ANALYSIS_POOL/Townsend et al. - 2023 - Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesop.pdf,Townsend et al. - 2023 - Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesop.pdf,META_ANALYSIS_POOL,1,1.087,2,4. Townsend et al. (2023) [Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesophotic depth gradient...] || 1. Townsend et al. (2023) [Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesophotic...],[Exclude] || [Include in Bin 1],rate,1,include_primary_needs_fulltext,"[Exclude] While the study models continuous regeneration across a depth gradient, the provided text excerpts are deficient in raw extractable data (means and variances), providing only statistical regression outputs. || [Include in Bin 1] A highly relevant field study analyzing how continuous tissue regeneration metrics change across a depth gradient (shallow to mesophotic). However, the raw effect sizes (means and variances) will need to be extracted or digitized from the manuscript's figures."
,,0,literature/META_ANALYSIS_POOL/Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the c.pdf,Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the c.pdf,META_ANALYSIS_POOL,1,,0,,,,0,review_needed,No audit record yet.
4bbb3e36-0aa5-4900-b239-5002ab60869e,Traylor-Knowles_2016_Distinctive_wound-healing_characteristics_in_the_corals_Poc..._doi-10.1007-s00227-016-3011-y.pdf,1,literature/META_ANALYSIS_POOL/Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinth.pdf,Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinth.pdf,META_ANALYSIS_POOL,1,1.089,2,5. Traylor-Knowles (2016) [Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinthus...] || 1. Traylor-Knowles (2016) [Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinthus...],[Exclude],rate,0,review_fulltext_needed,"[Exclude] The study reports the time to categorical appearance of qualitative healing features rather than a standardized, continuous daily regeneration rate. It also lacks extractable variance and precise sample sizes in the text. || [Exclude] The study reports the categorical time to the appearance of qualitative healing features rather than a standardized, continuous daily regeneration rate, and it lacks extractable variance (SD/SE) in the text."
52ab8446-3076-4c6b-84e1-6fcad1419ebf,Van_De_Water_2015_Elevated_seawater_temperatures_have_a_limited_impact_on_the..._doi-10.1007-s10750-015-2243-z.pdf,1,literature/META_ANALYSIS_POOL/Van De Water et al. - 2015 - Elevated seawater temperatures have a limited impact on the coral immune response following physical.pdf,Van De Water et al. - 2015 - Elevated seawater temperatures have a limited impact on the coral immune response following physical.pdf,META_ANALYSIS_POOL,1,1.130,0,,,,0,review_needed,No audit record yet.
f14968a0-2ca3-4c70-8902-48fef9e009ea,Van_De_Water_2015_The_coral_immune_response_facilitates_protection_against_mic..._doi-10.1111-mec.13257.pdf,1,literature/META_ANALYSIS_POOL/Van De Water et al. - 2015 - The coral immune response facilitates protection against microbes during tissue regeneration.pdf,Van De Water et al. - 2015 - The coral immune response facilitates protection against microbes during tissue regeneration.pdf,META_ANALYSIS_POOL,1,1.098,0,,,,0,review_needed,No audit record yet.
2e76dce4-6cb4-46c0-b8c4-a1cc91b1578c,Van_Veghel_1994_Reproductive_characteristics_of_the_polymorphic_Caribbean_....pdf,1,literature/META_ANALYSIS_POOL/Van Veghel and Bak - 1994 - Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis..pdf,Van Veghel and Bak - 1994 - Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis..pdf,META_ANALYSIS_POOL,1,1.125,1,4. Van Veghel and Bak (1994) [Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis...],[Exclude],reproduction,0,review_fulltext_needed,"[Exclude] While the study explicitly targets the localized reproductive costs of wounding (Bin 3), the provided text excerpts only cover the methodology and are entirely deficient in the Results section needed to extract raw means and variances."
26d408bb-bf97-4b1a-8b59-a62f74d3d475,Van_Woesik_1998_Lesion_healing_on_massive_Porites_spp._corals_doi-10.3354-meps164213.pdf,1,literature/META_ANALYSIS_POOL/Van Woesik - 1998 - Lesion healing on massive Porites spp. corals.pdf,Van Woesik - 1998 - Lesion healing on massive Porites spp. corals.pdf,META_ANALYSIS_POOL,1,1.200,2,5. Van Woesik (1998) [Lesion healing on massive Porites spp. corals] || 1. Van Woesik (1998) [Lesion healing on massive Porites spp. corals],[Exclude] || [Include in Bin 1],rate,1,include_primary_conflicted,"[Exclude] The provided source text is completely deficient. The excerpt consists of only a single table caption (Table 1) without the accompanying data rows, making primary quantitative data extraction impossible. || [Include in Bin 1] Provides highly standardized, extractable quantitative data for continuous exponential tissue regeneration rates with clear variances and sample sizes directly in the text and tables [1, 4]."
4fc235cc-a40d-405f-b8f5-2e7a160ba81d,Wahle_1983_Regeneration_of_injuries_among_jamaican_gorgonians_the_role..._doi-10.2307-1541478.pdf,1,literature/META_ANALYSIS_POOL/Wahle - 1983 - Regeneration of injuries among jamaican gorgonians the roles of colony physiology and environment.pdf,Wahle - 1983 - Regeneration of injuries among jamaican gorgonians the roles of colony physiology and environment.pdf,META_ANALYSIS_POOL,1,1.086,2,1. Wahle (1983) [Regeneration of injuries among jamaican gorgonians: the roles of colony physiology and environment] || 2. Wahle (1983) [Regeneration of injuries among jamaican gorgonians: the roles of colony physiology and environment],[Exclude],,0,exclude_scope,"[Exclude] *Reason:* The studied organisms are gorgonian soft corals, falling entirely outside the taxonomic scope of a Scleractinian regeneration data pool [2]. || [Exclude] The studied organisms are gorgonian soft corals, falling entirely outside the taxonomic scope of a Scleractinian regeneration data pool [10]."
6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,Ward_1995_The_effect_of_damage_on_the_growth_reproduction_and_storage..._doi-10.1016-0022-0981_94_00180-l.pdf,1,"literature/high_confidence/Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf","Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",high_confidence,1,1.000,1,"2. Ward (1995) [The effect of damage on the growth, reproduction and storage of lipids...]",[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* The source text is missing from the data pool, preventing any primary data extraction."
32a1561c-9cd6-4e97-9287-c9e5eafafc22,Welsh_2015_Clustered_parrotfish_feeding_scars_trigger_partial_coral_mor..._doi-10.1007-s00338-014-1224-4.pdf,1,literature/META_ANALYSIS_POOL/Welsh et al. - 2015 - Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies on th.pdf,Welsh et al. - 2015 - Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies on th.pdf,META_ANALYSIS_POOL,1,1.089,2,3. Welsh et al. (2015) [Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies...],[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* Lacks the extractable raw continuous numerical means, variances, and precise sample sizes in the text for the requested primary variables [9, 10]. || [Exclude] Lacks the extractable raw continuous numerical means, variances, and precise sample sizes directly in the text for the requested primary variables [12]."
d48f4420-bee1-4bd3-95e6-7f646095131b,Wesseling_2001_Partial_Mortality_in_Porites_Corals_Variation_among..._doi-10.1002-1522-2632_200101_86_1_77_aid-iroh77_3.0.co_2-7.pdf,1,literature/META_ANALYSIS_POOL/Wesseling et al. - 2001 - Partial Mortality in Porites Corals Variation among Philippine Reefs.pdf,Wesseling et al. - 2001 - Partial Mortality in Porites Corals Variation among Philippine Reefs.pdf,META_ANALYSIS_POOL,1,0.922,2,4. Wesseling et al. (2001) [Partial Mortality in Porites Corals Variation among Philippine Reefs],[Include in Bin 4],survival,0,include_primary,"[Include in Bin 4] *Reason:* Provides highly standardized, extractable quantitative field data (including exact means, SE, and sample sizes in Table 3) on the prevalence and size of natural background partial mortality across different spatial zones [11, 12]. || [Include in Bin 4] Provides highly standardized, extractable quantitative field data (including exact means, SE, and sample sizes in Table 3) on the prevalence and size of natural background partial mortality across different spatial zones [14, 15]."
1d237b2c-1d5d-479a-985a-bde3d28a4fce,Wolf_2013_Synergistic_effects_of_algal_overgrowth_and_corallivory_on_..._doi-10.1890-12-0680.1.pdf,1,literature/META_ANALYSIS_POOL/Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,META_ANALYSIS_POOL,1,1.131,2,5. Wolf and Nugues (2013) [Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals],[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* The source text is missing from the data pool, preventing any data extraction. || [Exclude] The source text is missing from the data pool, preventing any primary data extraction [16, 17]."
e7ee472d-e9fc-4023-a4ff-b860c0de5b21,Work_2010_Wound_repair_in_Montipora_capitata_doi-10.1016-j.jip.2010.05.009.pdf,1,literature/META_ANALYSIS_POOL/Work and Aeby - 2010 - Wound repair in Montipora capitata.pdf,Work and Aeby - 2010 - Wound repair in Montipora capitata.pdf,META_ANALYSIS_POOL,1,1.172,2,Work and Aeby (2010) [Wound repair in Montipora capitata],[Narrative/Mechanism Only],rate|mechanism,0,include_mechanism_only,"[Narrative/Mechanism Only] While deficient in continuous macroscopic recovery rates with extractable variance for Bins 1–4, this is a foundational mechanistic pathology paper (Bin 5). It provides critical cellular-level evidence showing that perforate corals like *Montipora* can regenerate via pluripotential basal body wall cells (forming ""islands of regeneration"") rather than relying strictly on tissue migration from the wound edge or an amoebocyte inflammatory response [2, 3]. || [Narrative/Mechanism Only] While deficient in the continuous macroscopic recovery rates and extractable variances required for Bins 1–4, this is a foundational mechanistic pathology paper (Bin 5). It provides critical cellular-level evidence showing that perforate corals like *Montipora* can regenerate via pluripotential basal body wall cells—forming ""islands of regeneration"" from the calicodermis—rather than relying strictly on tissue migration from the wound edge or a pronounced amoebocyte inflammatory response [2, 3, 7]."
433e1015-ffac-46ef-ba6e-e4c132eac52b,Xu_2023_Wound_healing_and_regeneration_in_the_reef_building_coral_A..._doi-10.3389-fevo.2022.979278.pdf,1,literature/MECHANISMS_ONLY/Xu et al. - 2023 - Wound healing and regeneration in the reef building coral Acropora millepora.pdf,Xu et al. - 2023 - Wound healing and regeneration in the reef building coral Acropora millepora.pdf,MECHANISMS_ONLY,1,1.156,0,,,,0,review_needed,No audit record yet.
9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap_1984_Growth_of_Acropora_pulchra_II_._Responses_of_natural_a..._doi-10.1007-bf00393119.pdf,1,literature/high_confidence/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,high_confidence,1,1.106,0,,,,0,review_needed,No audit record yet.
