candidate_id,source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,evidence_source,candidate_rank,candidate_text,existing_value,target_status,needs_pdf_verification
cand_003467,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,lesion_depth_mm,2,wound_design,treatment,pdf_text_regex,1,lesions of approximately 1 cm in diameter and 2–3 mm deep were inflicted in situ on,2-3 mm,existing_source_covariate,1
cand_003468,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,1,"Furthermore, there was no decrease with depth of the chlorophyll a /c 2 ratio, which would",20,existing_model_covariate,1
cand_003469,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,2,"Various coral species are distributed along a relatively large depth range, but little",20,existing_model_covariate,1
cand_003470,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,3,"Considering all colonies along the entire depth range, only 15%",20,existing_model_covariate,1
cand_003471,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,nutrient_treatment,2,environment,treatment,pdf_text_regex,1,"nitrogen acquired through heterotrophic feeding, a considerable amount of energy which",,pdf_text_candidate,1
cand_003472,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,light_PAR,2,environment,source_or_treatment,pdf_text_regex,1,more efficient in using the blue light available at depth.,,pdf_text_candidate,1
cand_003473,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,light_PAR,2,environment,source_or_treatment,pdf_text_regex,2,combination of the reduced light levels at depth and a lack of chlorophyll acclimatization in the,,pdf_text_candidate,1
cand_003474,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,light_PAR,2,environment,source_or_treatment,pdf_text_regex,3,"Light is of primary importance for the survival of reef-building corals (Chalker et al.,",,pdf_text_candidate,1
cand_003475,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,sedimentation,2,environment,treatment_or_source,pdf_text_regex,1,"sedimentation (Meesters et al., 1992), coral bleaching (Meesters and Bak, 1993),",,pdf_text_candidate,1
cand_003476,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,sedimentation,2,environment,treatment_or_source,pdf_text_regex,2,Effects of sedimentation and lesion position on coral tissue,,pdf_text_candidate,1
cand_003477,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,1,Photosynthetically fixed carbon is translocated from the symbiotic algae to the,zooxanthellate,existing_source_covariate,1
cand_003478,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,2,and shade-adapted colonies of the symbiotic coral Stylophora pistillata.,zooxanthellate,existing_source_covariate,1
cand_003479,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,3,"light- and shade-adapted colonies of the symbiotic coral, Stylophora pistillata.",zooxanthellate,existing_source_covariate,1
cand_003480,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,pdf_text_regex,1,total chlorophyll concentration per algal cell in the coral tissue did not vary significantly with,,pdf_text_candidate,1
cand_003481,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,pdf_text_regex,2,"Furthermore, there was no decrease with depth of the chlorophyll a /c 2 ratio, which would",,pdf_text_candidate,1
cand_003482,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,pdf_text_regex,3,have indicated photoacclimatization by means of a relative increase of chlorophyll c 2 which is,,pdf_text_candidate,1
cand_003483,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,1,"sedimentation (Meesters et al., 1992), coral bleaching (Meesters and Bak, 1993),",,pdf_text_candidate,1
cand_003484,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,2,Effects of coral bleaching on tissue regeneration potential and colony,,pdf_text_candidate,1
cand_003485,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,3,The effects of prolonged ‘bleaching’ on the tissue biomass and,,pdf_text_candidate,1
cand_003486,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,1,total chlorophyll concentration per algal cell in the coral tissue did not vary significantly with,,pdf_text_candidate,1
cand_003487,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,2,Photosynthetically fixed carbon is translocated from the symbiotic algae to the,,pdf_text_candidate,1
cand_003488,b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,rate,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,3,zooxanthellae and concentrations of chlorophyll a and chlorophyll c 2 per algal cell.,,pdf_text_candidate,1
cand_003489,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,1,"mechanically injured with a sterilised scalpel blade, resulting in a 100 × 50 mm area where tissue was removed",cutting_or_punch,existing_model_covariate,1
cand_003490,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,1,"water, however, bleaching treatment had no effect on disease transmission and thus, methods and results are not",,pdf_text_candidate,1
cand_003491,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,1,mission was observed for either the seawater control or injury control nubbins.,,pdf_text_candidate,1
cand_003492,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,2,control) were monitored for another 3 days to allow any macroscopic signs of diseases to emerge.,,pdf_text_candidate,1
cand_003493,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,1,"muricata branches (n = 96 branches) became infected with either brown band, black band or skeletal erod-",96 nubbins in the field experiment; 5 to 8 replicate trials for the various aquarium transmission experiments,existing_source_covariate,1
cand_003494,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,2,The uneven design of the experiment (n = 2 for treatments with fish versus n = 1 for the,96 nubbins in the field experiment; 5 to 8 replicate trials for the various aquarium transmission experiments,existing_source_covariate,1
cand_003495,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,3,"muricata (n = 96), approximately 10 cm long, were collected from healthy colonies in reefs on the north-west side",96 nubbins in the field experiment; 5 to 8 replicate trials for the various aquarium transmission experiments,existing_source_covariate,1
cand_003496,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,1,rupella transmitted BrB to healthy corals in 40% of cases immediately following feeding on infected,,pdf_text_candidate,1
cand_003497,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,2,"corals, and even in 12% of cases 12 and 24 hours following feeding.",,pdf_text_candidate,1
cand_003498,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,3,following extended feeding on both infected and healthy nubbins.,,pdf_text_candidate,1
cand_003499,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,1,In a field experiment testing the vector potential,field_and_lab,existing_model_covariate,1
cand_003500,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,2,The macroscopic sign of BrB in the field is a brown zone flanked by,field_and_lab,existing_model_covariate,1
cand_003501,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,3,Both aquarium and field-based experiments were used to provide a bet-,field_and_lab,existing_model_covariate,1
cand_003502,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,1,Additional studies quantifying the depth of feeding scars,3.5,existing_model_covariate,1
cand_003503,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,depth_m,2,environment,source_or_treatment,pdf_text_regex,2,Blocks were deployed at the two reef sites and set 1–2 m apart at depths of 3–4 m.,3.5,existing_model_covariate,1
cand_003504,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,nutrient_treatment,2,environment,treatment,pdf_text_regex,1,to nutrient enrichment rather than direct transmission; no study has explicitly demonstrated direct transmission,present_or_manipulated,existing_model_covariate,1
cand_003505,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,nutrient_treatment,2,environment,treatment,pdf_text_regex,2,"increased transmission, possibly due to increased carbon and nitrogen levels (passive transmission without feed-",present_or_manipulated,existing_model_covariate,1
cand_003506,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,flow_speed,2,environment,treatment_or_source,pdf_text_regex,1,"to this study28, as well as in the current study, and is the only confirmed vector in the Indo-Pacific.",present_or_manipulated,existing_model_covariate,1
cand_003507,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,flow_speed,2,environment,treatment_or_source,pdf_text_regex,2,ducted in flow-through aquaria at Lizard Island Research Station in March-June 2013 (BBD experiments) and,present_or_manipulated,existing_model_covariate,1
cand_003508,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,flow_speed,2,environment,treatment_or_source,pdf_text_regex,3,flow-through seawater filtered to 0.5 µm and UV sterilized.,present_or_manipulated,existing_model_covariate,1
cand_003509,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,1,"control treatment bleached and died, but no signs of ciliates or other pathogens were observed on the nubbin.",,pdf_text_candidate,1
cand_003510,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,1,"control treatment bleached and died, but no signs of ciliates or other pathogens were observed on the nubbin.",,pdf_text_candidate,1
cand_003511,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,2,Vibrio shiloi Bleaching Hermodice carunculata Vibrio shiloi bacteria and transmitted bleaching Sussman et al.26,,pdf_text_candidate,1
cand_003512,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,3,additional stressor treatment was originally added by bleaching half of the experimental nubbins using fresh,,pdf_text_candidate,1
cand_003513,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,disease_status,2,biotic_context,treatment_or_source,pdf_text_regex,1,Accepted: 8 March 2018 as vectors of coral disease,,pdf_text_candidate,1
cand_003514,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,disease_status,2,biotic_context,treatment_or_source,pdf_text_regex,2,"butterflyfish Chaetodon plebeius for two coral diseases, black band (BBD) and brown band (BrB) disease.",,pdf_text_candidate,1
cand_003515,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,disease_status,2,biotic_context,treatment_or_source,pdf_text_regex,3,"four known coral disease vectors, all invertebrates, corroborating our conclusion that polyp-feeding",,pdf_text_candidate,1
cand_003516,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,1,"algal reservoirs of pathogens and non-biological vectors (e.g., ballast waters, dust) were not included.",,pdf_text_candidate,1
cand_003517,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,predator_context,2,biotic_context,treatment_or_source,pdf_text_regex,1,Here we test the vector potential of the snail Drupella sp.,,pdf_text_candidate,1
cand_003518,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,predator_context,2,biotic_context,treatment_or_source,pdf_text_regex,2,"butterflyfish Chaetodon plebeius for two coral diseases, black band (BBD) and brown band (BrB) disease.",,pdf_text_candidate,1
cand_003519,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,predator_context,2,biotic_context,treatment_or_source,pdf_text_regex,3,"of naturally-occurring fish assemblages, equivalent numbers of caged and uncaged coral fragments",,pdf_text_candidate,1
cand_003520,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,season,2,environment,source_or_treatment,pdf_text_regex,1,devastating sea star wasting disease is thought to have emerged due to warming sea temperatures15.,,pdf_text_candidate,1
cand_003521,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,season,2,environment,source_or_treatment,pdf_text_regex,2,"r confirmed coral disease vectors, the fireworm Hermodice carunculata acts as a winter reservoir and a sum-",,pdf_text_candidate,1
cand_003522,9f560a14-a39a-4d71-8d68-9c14a4001c75,survival,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,season,2,environment,source_or_treatment,pdf_text_regex,3,The marine fireworm Hermodice carunculata is a winter reservoir and spring-,,pdf_text_candidate,1
cand_003523,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,1,"(2005, 2007) used Acropora muricata was artificially fragmented twice,",cutting_or_punch,existing_model_covariate,1
cand_003524,d17e3c0b-32a1-4c10-94fa-7558d22f726e,growth,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,2,"JJWM, Heys FML (1977) Regeneration and Okubo N, Motokawa T, Omori M (2007) When fragmented",cutting_or_punch,existing_model_covariate,1
