source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,expected_accessibility,current_schema_status,target_status,existing_value,existing_source,pdf_candidate_count,needs_pdf_verification,needs_notebooklm_check,notes
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,temperature_regime,1,environment,treatment_or_source,high,partial_in_temp_manip,not_extracted,,,0,0,1,Needed for warming/bleaching studies.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,high,present_as_colony_size_cm_source_level,existing_source_covariate,3.5-70,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,1,1,Do not force all metrics into cm without preserving metric type.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,colony_size_metric,1,intrinsic_state,observation_or_treatment,high,absent,not_extracted,,,0,0,1,"Diameter, area, volume, buoyant mass, fragment length, nubbin height."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,monitoring_duration_days,1,study_design,source_or_treatment,high,absent,pdf_text_candidate,,,1,1,1,Required for initial/final and rate conversions.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,timepoint_days,1,response_timing,observation,high,absent,not_extracted,,,0,0,1,Required for time-series extraction.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,time_interval_days,1,response_timing,observation,high,absent,not_extracted,,,0,0,1,Use when rate is interval-specific.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,sample_size,1,study_design,observation_or_treatment,high,present_source_level,existing_response_extraction,29,legacy_or_rate_extraction_tables,3,0,1,Keep initial and analyzed n separate.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,variance_type,1,response_value,observation,medium_high,partial_in_rate_layer,pdf_text_candidate,,,3,1,1,Do not assume SE versus SD from figure bars.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,variance_value,1,response_value,observation,medium_high,partial_in_rate_layer,not_extracted,,,0,0,1,Digitization often needed.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,endpoint_definition,1,response_timing,source_or_treatment,high,absent,pdf_text_candidate,,,2,1,1,"Tissue cover, no visible skeleton, full polyp, pigmentation, feeding-capable polyp."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,field_lab_mesocosm,1,study_design,source,high,present_as_study_type,existing_model_covariate,field,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,Current study_type should be standardized into field/lab/mesocosm categories.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,final_wound_area_mm2,2,wound_geometry,observation,medium_low,absent,not_extracted,,,0,0,1,Often derived from percent healed or digitized figures.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,wound_shape_standard,2,wound_geometry,treatment,high,absent,not_extracted,,,0,0,1,"Circular, rectangular, square, irregular, wedge, branch-tip."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,wound_perimeter_mm,2,wound_geometry,treatment_or_observation,medium_low,present_source_level_sparse,not_extracted,,,0,0,1,High value where reported; sparse in source-level table.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,perimeter_area_ratio,2,wound_geometry,treatment_or_observation,medium_low,absent,not_extracted,,,0,0,1,Derive only when both perimeter and area are credible.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,lesion_depth_mm,2,wound_design,treatment,medium,present_as_lesion_depth_source_level,existing_source_covariate,1 cm,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Convert 3 mm drill depth when explicit; flag qualitative scraping.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,lesion_position_standard,2,wound_design,treatment,high,present_source_level,existing_source_covariate,across the entire mid-region,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,1,1,"Top, side, base, branch tip, apical, center, underside."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,num_lesions_per_colony,2,wound_design,treatment_or_observation,high,present_source_level,existing_source_covariate,1,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Separate lesions per colony from colonies per treatment.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,lesion_spacing_cm,2,wound_design,treatment,low_medium,absent,not_extracted,,,0,0,1,Core only for clustered/spaced lesion designs.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,depth_m,2,environment,source_or_treatment,high,present_source_level,existing_model_covariate,3.25,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,1,1,Use treatment-level for depth-gradient studies.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,pH,2,environment,treatment,medium,partial_in_ph_or_pco2,not_extracted,,,0,0,1,Record scale where reported.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,pCO2_uatm,2,environment,treatment,medium,partial_in_ph_or_pco2,pdf_text_candidate,,,1,1,1,Do not conflate pH and pCO2.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,omega_arag,2,environment,treatment,low_medium,absent,not_extracted,,,0,0,1,Useful in acidification studies.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,nutrient_treatment,2,environment,treatment,low_medium,present_source_level,not_extracted,,,0,0,1,"Separate nitrate, ammonium, phosphate, fish-derived enrichment."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,nutrient_concentration,2,environment,treatment,low_medium,partial_in_nutrient_enrich,not_extracted,,,0,0,1,Needed before comparing nutrient effects.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,light_PAR,2,environment,source_or_treatment,medium,present_source_level,pdf_text_candidate,,,3,1,1,Field PAR and lab photoperiod are not equivalent.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,flow_speed,2,environment,treatment_or_source,medium_low,partial_in_flow_regime,pdf_text_candidate,,,1,1,1,"Record method: clod card, ADCP, flow meter, wave model."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,sedimentation,2,environment,treatment_or_source,medium,present_source_level_sparse,pdf_text_candidate,,,2,1,1,"Sediment trap, turbidity, and visual cover are different metrics."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,medium,present_source_level_sparse,existing_source_covariate,zooxanthellate,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,1,1,1,Critical for Astrangia and bleaching studies.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,medium_low,absent,pdf_text_candidate,,,1,1,1,Only extract when assayed or clearly reported.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,bleaching_status,2,biotic_context,treatment_or_source,medium,absent,pdf_text_candidate,,,1,1,1,"Can be stressor, response context, or pre-existing colony condition."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,disease_status,2,biotic_context,treatment_or_source,medium,absent,not_extracted,,,0,0,1,Separate disease-origin lesions from post-wound infection.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,algal_competition,2,biotic_context,treatment_or_observation,medium,absent,pdf_text_candidate,,,3,1,1,Can be lesion colonization or imposed competition.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,predator_context,2,biotic_context,treatment_or_source,high,absent,not_extracted,,,0,0,1,Distinguish corallivory source from simulated injury method.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,season,2,environment,source_or_treatment,medium,absent,not_extracted,,,0,0,1,Standardize cautiously.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,genus,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,not_extracted,,,0,0,0,Parsed from reported taxon and validated through the model covariate layer.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,family,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,not_extracted,,,0,0,0,Populated from the WoRMS-backed taxon trait lookup in the model covariate layer.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,growth_form_standard,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,not_extracted,,,0,0,0,Raw source growth form is standardized in the model covariate layer.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,skeletal_porosity,3,taxon_trait,taxon_trait_table,high_external,partial_model_covariate_layer,not_extracted,,,0,0,0,Conservatively populated only for unambiguous rows; full coverage still needs an external morphology trait lookup.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,life_history_strategy,3,taxon_trait,taxon_trait_table,high_external,absent,not_extracted,,,0,0,0,Use published framework rather than ad hoc paper labels.
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,tissue_thickness_mm,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,"Likely genus/species averages, not paper-level values."
635d9cb2-270b-4bcc-b676-c84b81b0620b,reproduction,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,polyp_or_corallite_size,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,Extract from paper only if directly measured.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,taxon_raw,1,taxonomy,observation_or_treatment,high,present_as_species,existing_source_covariate,Porites lutea,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Keep verbatim taxon string before canonicalization.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,taxon_canonical,1,taxonomy,observation_or_treatment,high,absent,not_extracted,,,0,0,1,Needed as the join key for taxon traits.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,high,present_as_area_mm2_source_level,existing_source_covariate,2500,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,1,1,Move from source-level multi-value text to treatment/observation rows.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,injury_mechanism_standard,1,wound_design,treatment,high,present_as_lesion_method_source_level,existing_source_covariate,hand saw,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Standardize Dremel/chisel/pliers/Waterpik/bone-cutter/natural scar.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,tissue_skeleton_involvement,1,wound_design,treatment,high,present_as_lesion_type_source_level,existing_model_covariate,tissue_and_skeleton,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,1,1,"Distinguish tissue-only, tissue+skeleton, fragmentation, partial mortality."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,temperature_c,1,environment,treatment_or_source,high,present_source_level,existing_source_covariate,18-31,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Separate static lab treatments from field temperatures and seasonal ranges.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,temperature_regime,1,environment,treatment_or_source,high,partial_in_temp_manip,not_extracted,,,0,0,1,Needed for warming/bleaching studies.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,high,present_as_colony_size_cm_source_level,not_extracted,,,0,0,1,Do not force all metrics into cm without preserving metric type.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,colony_size_metric,1,intrinsic_state,observation_or_treatment,high,absent,not_extracted,,,0,0,1,"Diameter, area, volume, buoyant mass, fragment length, nubbin height."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,monitoring_duration_days,1,study_design,source_or_treatment,high,absent,pdf_text_candidate,,,2,1,1,Required for initial/final and rate conversions.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,timepoint_days,1,response_timing,observation,high,absent,not_extracted,,,0,0,1,Required for time-series extraction.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,time_interval_days,1,response_timing,observation,high,absent,not_extracted,,,0,0,1,Use when rate is interval-specific.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,sample_size,1,study_design,observation_or_treatment,high,present_source_level,existing_source_covariate,"3 specimens (n=3) for calculating means and standard deviations, with 3 damaged fragments placed in each aquarium",notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,1,1,Keep initial and analyzed n separate.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,variance_type,1,response_value,observation,medium_high,partial_in_rate_layer,pdf_text_candidate,,,2,1,1,Do not assume SE versus SD from figure bars.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,variance_value,1,response_value,observation,medium_high,partial_in_rate_layer,not_extracted,,,0,0,1,Digitization often needed.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,endpoint_definition,1,response_timing,source_or_treatment,high,absent,pdf_text_candidate,,,2,1,1,"Tissue cover, no visible skeleton, full polyp, pigmentation, feeding-capable polyp."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,field_lab_mesocosm,1,study_design,source,high,present_as_study_type,existing_model_covariate,lab,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,Current study_type should be standardized into field/lab/mesocosm categories.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,final_wound_area_mm2,2,wound_geometry,observation,medium_low,absent,not_extracted,,,0,0,1,Often derived from percent healed or digitized figures.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,wound_shape_standard,2,wound_geometry,treatment,high,absent,not_extracted,,,0,0,1,"Circular, rectangular, square, irregular, wedge, branch-tip."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,wound_perimeter_mm,2,wound_geometry,treatment_or_observation,medium_low,present_source_level_sparse,not_extracted,,,0,0,1,High value where reported; sparse in source-level table.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,perimeter_area_ratio,2,wound_geometry,treatment_or_observation,medium_low,absent,not_extracted,,,0,0,1,Derive only when both perimeter and area are credible.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,lesion_depth_mm,2,wound_design,treatment,medium,present_as_lesion_depth_source_level,pdf_text_candidate,,,1,1,1,Convert 3 mm drill depth when explicit; flag qualitative scraping.
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,lesion_position_standard,2,wound_design,treatment,high,present_source_level,existing_source_covariate,upper parts,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,"Top, side, base, branch tip, apical, center, underside."
292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,rate,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,num_lesions_per_colony,2,wound_design,treatment_or_observation,high,present_source_level,existing_source_covariate,1,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Separate lesions per colony from colonies per treatment.
