value_key,source_id,paper_title,covariate,value,value_kind,dataset_files,row_count,support_status,token_coverage,numeric_coverage,matched_terms,notebook_content_chars,notebook_content_sha256,note
nlmval_c478518aef1d,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,site_name,Pioneer Bay,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,direct_string_match,1.00,1.00,Pioneer Bay,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_57ea609a6e50,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,species,Montipora digitata,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,direct_string_match,1.00,1.00,Montipora digitata,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_8a72a3ffc027,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,study_year,2000-2001,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,partial_token_or_numeric_match,,0.50,2000,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_469abae6288d,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,symbiont_status,symbiotic,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,direct_string_match,1.00,1.00,symbiotic,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_be2adadf5eb3,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,temperature_c,23-25,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,partial_token_or_numeric_match,,0.50,23,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_f436696d9915,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,tissue_type,colony,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,direct_string_match,1.00,1.00,colony,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_d9da772a1671,f4fefc50-aaa5-4724-8463-16f6f62dcb9f,Leuzinger et al. - 2012 - Energy allocation in a reef coral under varying resource availability.pdf,water_body,Great Barrier Reef,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv,1,direct_string_match,1.00,1.00,Great Barrier Reef,49640,5f2fb9c6dfa7fff3ab72e7f1a1a78ebfc4cb3184b234e8b6668dfab702bb9716,
nlmval_64fb7c5262b2,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,depth_m,4.5,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_791dd80b7485,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,field_lab_mesocosm,field,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_516d198a1c48,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,injury_mechanism_standard,drill_or_grinding,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_fa460cba84fc,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,tissue_skeleton_involvement,tissue_and_skeleton,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_3a3686a5e433,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,initial_wound_area_mm2,78,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,no_direct_text_match,,0.00,,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_75e5167555bc,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_depth_mm,2,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,,1.00,2,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_6a0050dc9ae5,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_position_standard,"top of the colony, sides of colonies, in between two ridges",response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,high_token_match,1.00,,between | colonies | colony | ridges | sides | top | two,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_5242c39aa047,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,light_PAR,"244, 829",response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,244 | 829,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_36b1d1aec84b,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,num_lesions_per_colony,1,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,,1.00,1,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_09554ba00bfa,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,sample_size,344,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,no_direct_text_match,,0.00,,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_1185263c3d4b,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,sedimentation,24-107 g dry weight m-2 d-1,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,1.00,0.75,dry | weight | -1 | -2 | 24,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_f0704f7e2910,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,taxon_raw,"Acropora palmata, Diploria strigosa, Porites astreoides, Siderastrea siderea, Montastrea annularis",response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,high_token_match,1.00,,acropora | annularis | astreoides | diploria | montastrea | palmata | porites | siderastrea | siderea | strigosa,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_d69dc7061570,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,area_mm2,78,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,no_direct_text_match,,0.00,,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_b8eeb621e670,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,control_description,low sedimentation sites (Low and SedUp),source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,low | sedimentation | sedup | sites,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_2433a4a49b54,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,country_territory,Netherlands Antilles,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,Netherlands Antilles,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_732a62f54a41,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,depth_max_m,6,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,6,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_58fb5a5b8308,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,depth_min_m,3,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,3,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_4af3bd93172c,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,growth_form,"branching, massive",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,0.50,,branching,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_b32506d05020,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,growth_form_raw,"branching, massive",source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,0.50,,branching,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_1e9cc6108dc8,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,initial_wound_area_raw,78,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,no_direct_text_match,,0.00,,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_9270e4382600,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_depth,2,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,2,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_f19f33c65193,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_depth_raw,2,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,,1.00,2,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_3cbbe36e6e5a,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_method,submersible drill with a small grinding point,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,drill | grinding | point | small | submersible,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_650807ee21d1,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_method_raw,submersible drill with a small grinding point,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,drill | grinding | point | small | submersible,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_bd947f26dc67,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_position,"top of the colony, sides of colonies, in between two ridges",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,between | colonies | colony | ridges | sides | top | two,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_e40234d37a9b,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_source,experimental,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,experimental,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_3796874c6bb0,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_type,tissue and skeleton,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,skeleton | tissue,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_97b32f515897,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,lesion_type_raw,tissue and skeleton,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,skeleton | tissue,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_87644892e43d,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,light_par,"244, 829",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,244 | 829,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_e53b72b7006b,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,light_raw,"244, 829",source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,numeric_only_present,,1.00,244 | 829,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_2e41a059dd4f,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,location_raw,leeward fringing reefs of Curaçao,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,partial_token_or_numeric_match,0.75,,fringing | leeward | reefs,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_4d753620df89,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,num_lesions,1,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,1,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_c607d3583716,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,num_lesions_raw,1,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,,1.00,1,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_b63b22323a62,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,randomization,haphazardly selected colonies,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,haphazardly selected colonies,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_ea6deae78e5f,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,replication_level,22-35 colonies per species per treatment,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,0.67,0.50,colonies | species | 22,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_d3f29c16919c,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,sample_size,344,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,no_direct_text_match,,0.00,,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_19e9d652a649,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,sedimentation,24-107 g dry weight m-2 d-1,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,1.00,0.75,dry | weight | -1 | -2 | 24,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_263b541203f9,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,sedimentation_raw,24-107 g dry weight m-2 d-1,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,1.00,0.75,dry | weight | -1 | -2 | 24,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_024df28451ec,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,site,"Low, High, SedDown, SedUp",source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,high | low | seddown | sedup,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_7a82ff5fdc14,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,site_name,"Low, High, SedDown, SedUp",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,high | low | seddown | sedup,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_1d626e28d207,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,skeletal_porosity_raw_evidence,tissue_type=perforate,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,0.67,,perforate | tissue,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_4419fd556aa8,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,species,"Acropora palmata, Diploria strigosa, Porites astreoides, Siderastrea siderea, Montastrea annularis",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,acropora | annularis | astreoides | diploria | montastrea | palmata | porites | siderastrea | siderea | strigosa,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_9a4d90104817,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,study_type_raw,field,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,field,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_7a2ad05a8e22,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,study_year,1990-1991,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,0.50,1990,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_aba21f486929,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,taxon_raw,"Acropora palmata, Diploria strigosa, Porites astreoides, Siderastrea siderea, Montastrea annularis",source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,acropora | annularis | astreoides | diploria | montastrea | palmata | porites | siderastrea | siderea | strigosa,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_90fb7d3d430c,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,tissue_type,perforate,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,perforate,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_fa9a990d25ac,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,tissue_type_raw,perforate,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,perforate,29367,8978688dd1a6aa6f32aab26e8d0c87ec2aac7e9ece71207ebc7bb57a5232680b,
nlmval_51ef14afa51a,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,depth_m,7.5,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_724d0538ef46,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,family,Montastraeidae,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_60bb396f0325,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,field_lab_mesocosm,field,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_4af78ebd8ecd,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,genus,Montastraea,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_e6cc01fc5a8a,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,growth_form_standard,massive_submassive,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_2e2c7fe1a3e8,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,injury_mechanism_standard,natural_or_biotic_predation,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_c5770c731a49,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,tissue_skeleton_involvement,tissue_and_skeleton,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_94dfab790797,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Control_Mean,0.055,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,numeric_only_present,,1.00,0.055,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_0d66e280b845,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Control_Var,0.005,quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,numeric_only_present,,1.00,0.005,45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
nlmval_ad32f72e289a,fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Outcome_Type,Egg Area (mm2),quantitative_extraction_value,data/extraction/EXTRACTION_FITNESS.csv,1,direct_string_match,1.00,1.00,Egg Area (mm2),45326,8a7d60ce628587353892c24f50c1a8db2fa71fcd8db4a89b4ac996df48c383d9,
