queue_id,digitization_status,source_id,paper_title,response_type,source_file_status,local_relpath,pdf_sha256,pdf_page_count,caption_parse_status,candidate_rank,candidate_score,candidate_type,candidate_label,candidate_page,candidate_text,matched_terms,review_status,selected_for_clipping,reviewer,review_notes,required_clip_naming_rule,required_data_naming_rule
DIG-33d2bc0d-survival,needs_figure_id,33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,932e0a6690f365518366b305e38bfe609e7428b124c0fd25adad85402fa4ade5,9,parsed,2,0,figure,Fig. 2,5,"Fig. 2 Changes in water temperature over time at 18 m depth on the Belize Barrier Reef, Carrie Bow Cay (CBC), Belize. Top panel shows the average daily water temperatures for 2004 compared to a event, power to detect an eﬀect size of 0.80 = 0.87) or 7 day running mean of the day-of-the-year average for the previous October (during the bleaching event; power to detect an 4 years (2000–2003). Dashed line represents the Pathfinder HotSpot threshold, 29.85""C, for 2 m depth at Carrie Bow Cay established by eﬀect size of 0.80 = 0.50), indicating that grazed and Aronson et al. (2002). Bottom panel shows a close-up of 10 min intact Montastraea spp. colonies were probably equally interval temperature data around the time of the bleaching event, susceptible to bleaching. However, during recovery from August–November 2004. Arrow at the top indicates when storm bleaching in January 2005, intact Montastraea spp. surge from Hurricane Ivan first aﬀected CBC (12–15 Sept 2004). Bold ticks along the bottom of the top panel indicate the period of colonies showed significantly higher zooxanthellae den- the close-up shown in the lower panel sities than grazed colonies (Table 1). It should be noted t...",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.csv
DIG-33d2bc0d-survival,needs_figure_id,33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,932e0a6690f365518366b305e38bfe609e7428b124c0fd25adad85402fa4ade5,9,parsed,3,0,figure,Fig. 3,5,"Fig. 3 Zooxanthellae densities within parrotfish-grazed versus 28.5 intact Montastraea spp. colonies in 2004–2005 prior to the 2004 bleaching event (August), immediately following the bleaching event (October), and during recovery from bleaching (January). A S O N Sample sizes are represented within each bar; bars represent Month mean ± S.E. Linear contrasts were used to compare grazed and intact colonies for each month; *Indicates p < 0.05",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.csv
DIG-33d2bc0d-survival,needs_figure_id,33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,932e0a6690f365518366b305e38bfe609e7428b124c0fd25adad85402fa4ade5,9,parsed,4,0,figure,Fig. 4,6,"Fig. 4 PCR-DGGE profile of Treatment: Intact Grazed the Symbiodinium ITS 2 region showing symbiont types Sample #: 300 303 305 309 337 310 313 detected in representative grazed versus intact Date: Aug Jan Aug Jan Aug Jan Aug Jan Aug Jan Aug Jan Aug Jan Montastraea spp. colonies (N = 64) sampled prior to bleaching (August 2004) and during bleaching recovery (January 2005). Profile is presented as a reverse image. Diagnostic bands are labeled for types B1, C7, and D1a",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.csv
DIG-33d2bc0d-survival,needs_figure_id,33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,932e0a6690f365518366b305e38bfe609e7428b124c0fd25adad85402fa4ade5,9,parsed,5,0,table,Table 2,7,"Table 2 Number and percentage of Montastraea colonies exhibit- significantly greater proportion of grazed Montastraea ing increased diversity in Symbiodinium communities from August spp. corals that had previously been subject to parrotfish (pre-bleaching) to January (post- bleaching recovery) grazing experienced a change in detectable symbiont Increased No Percentage diversity. While all colonies maintained a population of clade change of type C7 symbionts, many of the corals experienced diversity change changes in detectable symbiont communities. The reportedly stress-tolerant Symbiodinium type D1a (Tol- Grazed 10 20 33 Intact 4 28 13 ler et al. 2001a, b), was detected in 5 out of 63 colonies. Baker (2001) and Thornhill et al. (2006) observed The same colonies were sampled at each time point. Grazed Symbiodinium D1a in Montastraea spp. colonies fol- Montastraea spp. colonies were significantly more likely to display lowing bleaching. Whether their newly detected symbi- an increase in detectable Symbiodinium spp. types than intact col- onies (test of homogeneity of proportions, v2 = 8.317, onts were previously present at sub-detection densities p = 0.0063) or were newly acquire...",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/33d2bc0d__survival__fig-<printed-label>_panel-<panel>.csv
DIG-6da70b1c-rate,needs_figure_id,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,a2115111341db035e5c98edbc6cf168b26ef96c1ad9109276b77e6f04d797ca8,12,parsed,1,45,table,Table 7,7,"Table 7 Results of ANCOVA with repeated measures assessing the effects of time, site, initial lesion area:colony area, and initial lesion perimeter on lesion recovery rates.",recovery|lesion|area|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/6da70b1c__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/6da70b1c__rate__fig-<printed-label>_panel-<panel>.csv
DIG-6da70b1c-rate,needs_figure_id,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,a2115111341db035e5c98edbc6cf168b26ef96c1ad9109276b77e6f04d797ca8,12,parsed,2,35,figure,Fig. 3,4,"Fig. 3. Mean clod card dissolution as a percentage of original clod card weight ± SE Dissolved oxygen Temperature !0.6707 0.1448 for each month. Means labeled with the same letter are not significantly different Dissolved oxygen Chlorophyll !0.3199 0.5366 (Tukey HSD post hoc test). N = 5 clod cards for each trial at each site. Dissolved oxygen Turbidity !0.1079 0.8388 Dissolved oxygen Salinity 0.0241 0.9639 Organic flux Temperature !0.9519 0.0034* Organic flux Chlorophyll 0.1431 0.7868 which also contributed strongly to site differences along the sec- Organic flux Turbidity 0.387 0.4485 ond PC. Water flow, turbidity, and dissolved oxygen were signifi- Organic flux Salinity 0.4173 0.4104 Organic flux Dissolved oxygen 0.8455 0.0340* cantly associated with lesion recovery rates across sites, with Carbonate flux Temperature !0.991 0.0001* water flow accounting for most of the variance (R2 = 0.99, Carbonate flux Chlorophyll 0.2831 0.5866 p < 0.05, Table 2); however, there was no significant association Carbonate flux Turbidity 0.4594 0.3594 between lesion healing rates and sedimentation. Variance Carbonate flux Salinity 0.6238 0.1857 Inflation Factor (VIF) scores were also analyzed f...",healing|recovery|lesion,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/6da70b1c__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/6da70b1c__rate__fig-<printed-label>_panel-<panel>.csv
DIG-6da70b1c-rate,needs_figure_id,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,a2115111341db035e5c98edbc6cf168b26ef96c1ad9109276b77e6f04d797ca8,12,parsed,3,35,table,Table 5,6,"Table 5 Results of statistical analyses comparing CTD parameters across sites. were significantly different between SI (6.43 ± 0.95 mm2 d!1) and RR (2.34 ± 0.18 mm2 d!1), while the other sites were not different Parameter N F(v2a) P from either of these sites or each other (Fig. 6). Additionally, regen- Temperature 24 0.26a 0.9983 eration was fastest during the first three days at all sites, after Salinity 18 1.53a 0.9086 which rates dropped and remained steady similarly across all sites Dissolved oxygen 24 0.10 0.9910 Chlorophyll 24 1.97 0.1320 (Table 7, Fig. 7). Turbidity 18 7.77 0.0018* Although the ratio of initial lesion area to colony area differed a significantly among sites (F5,53 = 4.88, p = 0.0009), this parameter Indicates where Kruskal-Wallis (v2) test was performed rather than one-way ANOVA (F). Degrees of freedom were 5 for all comparisons. did not significantly affect lesion recovery rates when considered * Indicates significant result (p < 0.05). in the analysis (p > 0.05). Initial lesion perimeter also varied signif- icantly with site (F5,53 = 10.24, p < 0.0001), being largest at RR, PR, and SI and smallest at FC. Lesion perimeter did significantly affect appear...",recovery|lesion|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/6da70b1c__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/6da70b1c__rate__fig-<printed-label>_panel-<panel>.csv
DIG-6da70b1c-rate,needs_figure_id,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,a2115111341db035e5c98edbc6cf168b26ef96c1ad9109276b77e6f04d797ca8,12,parsed,4,35,figure,Fig. 5,7,Fig. 5. Recovery of a lesion beginning 3 days after initial creation showing deposition of new tissue and return of pigmentation. Arrows indicate formation of new corallites in locations where corallites did not originally exist.,recovery|lesion|tissue,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/6da70b1c__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/6da70b1c__rate__fig-<printed-label>_panel-<panel>.csv
DIG-6da70b1c-rate,needs_figure_id,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,a2115111341db035e5c98edbc6cf168b26ef96c1ad9109276b77e6f04d797ca8,12,parsed,5,25,table,Table 2,4,"Table 2 Results of multiple regression examining effects of environmental variables on lesion recovery rates, including Variance Inflation Factor (VIF) scores. Effect F P VIF Whole model 3216.21 0.0132* . Water flow 7123.27 0.0075* 5.88 Dissolved oxygen 1910.40 0.0146* 4.66 Turbidity 429.58 0.0307* 3.99 Total sediment flux 24.05 0.1281 5.98 * Indicates significant result (p < 0.05).",recovery|lesion,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/6da70b1c__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/6da70b1c__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2059b598-rate,needs_figure_id,2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,a41d5bdf41141e742ce3b4a32b963e6148e421a62a7597280ef9568edcfbca75,8,parsed,1,45,figure,Fig. 2,4,"Fig. 2. Lesion recovery of a representative B. europaea specimen from Site 1 (control) photographed (a) at the beginning of one of the transplant periods (March 2011), thus immediately after scraping the tissue (the injured area is enclosed within the red line) and (b) at the end of the transplant period (June 2011), showing full tissue recovery. The recovered area was less pigmented (i.e., reduced Symbiodiniaceae) than uninjured areas (Photographs by co-author Erik Caroselli).",recovery|lesion|tissue|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2059b598__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2059b598__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2059b598-rate,needs_figure_id,2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,a41d5bdf41141e742ce3b4a32b963e6148e421a62a7597280ef9568edcfbca75,8,parsed,2,45,figure,Fig. 4,5,"Fig. 4. Tissue regeneration rates in Leptopsammia pruvoti. Variation in tissue photosynthetic performance of B. europaea exposed to different tem­ regeneration rates with average pH in the solitary non-zooxanthellate L. pruvoti perature regimes in aquaria showed that the optimal temperature for analyzed at the four Sites in three experimental periods. r Spearman's correla­ photosynthesis in this species ranges between 20.0 and 21.6 ◦ C. At tion coefficient, n number of individuals. (Photograph by Francesco Sesso). temperatures >21.6 ◦ C all parameters analyzed indicate a reduction in photosynthetic efficiency (Caroselli et al., 2015a). Thus, considering that the average temperature of the warmest period analyzed (23.5 ◦ C) exceeds this physiological threshold, this could potentially explain the stronger decline in tissue regeneration rate observed in B. europaea in the warmest period compared to the non-zooxanthellate species. Addi­ tionally, tissue recovery occurs in stages, with an initial thin tissue layer, devoid of symbionts, covering the skeleton. As recovery continues, the symbionts appear in the tissue and the polyp details begin to emerge (DeFilippo et al., 2016; Traylo...",regeneration|recovery|tissue|rate,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2059b598__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2059b598__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2059b598-rate,needs_figure_id,2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,a41d5bdf41141e742ce3b4a32b963e6148e421a62a7597280ef9568edcfbca75,8,parsed,3,35,figure,Fig. 3,4,"Fig. 3. Tissue regeneration rates in Balanophyllia europaea. Variation in tissue regeneration rate in Balanophyllia europaea, was lower at the low pH regeneration rates with average pH in the solitary zooxanthellate B. europaea Sites in the coldest and warmest periods (Kruskal Wallis test, p < 0.001; analyzed at the four Sites in two experimental periods. Data for August–De­",regeneration|tissue|rate,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2059b598__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2059b598__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2059b598-rate,needs_figure_id,2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,a41d5bdf41141e742ce3b4a32b963e6148e421a62a7597280ef9568edcfbca75,8,parsed,4,35,table,Table S1,4,"Table S1) and significantly correlated with pH in both periods, with pH cember 2011 (intermediate period) is missing because a storm swept away part explaining ca. 30 % of the variation in tissue regeneration in the coldest of the experiment. r Spearman's correlation coefficient, n number of individuals. period and ca. 50 % in the warmest one (Fig. 3). Data for the interme­ (Photograph by Francesco Sesso). diate period are missing for this species because samples were swept away by a storm. The slope for the warmest period was significantly (B. europaea vs L. pruvoti, ANCOVA, F1 = 30.436, n = 71, p < 0.001, F1 = steeper than for the coldest period (ANCOVA, F1 = 4.347, n = 69 p < 16.187, n = 66, p < 0.001 respectively; Figs. 3 and 4). Slopes within the 0.01). warmest period were significantly steeper for the colonial than for the Tissue regeneration rate in Leptopsammia pruvoti was lower at the low solitary species (L. pruvoti vs A. calycularis, ANCOVA, F1 = 9.847, n = 55, pH Sites in the three investigated periods (coldest period, Kruskal-Wallis p < 0.01; Figs. 4 and 5). test p < 0.001; intermediate period, Kruskal-Wallis test p < 0.05; warmest period, Kruskal-Wallis test p < 0....",regeneration|tissue|rate,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2059b598__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2059b598__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2059b598-rate,needs_figure_id,2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,a41d5bdf41141e742ce3b4a32b963e6148e421a62a7597280ef9568edcfbca75,8,parsed,5,25,figure,Fig. 5,5,"Fig. 5. Tissue regeneration rates in Astroides calycularis. Variation in tissue regeneration rates with average pH in the colonial non-zooxanthellate The greater susceptibility displayed by the colonial non- A. calycularis analyzed at the four Sites in three experimental periods. r zooxanthellate A. calycularis compared to the solitary non- Spearman's correlation coefficient, n number of individuals. (Photograph by zooxanthellate L. pruvoti could depend on different internal self- Francesco Sesso). regulation mechanisms between the two species, as highlighted by previous studies (Movilla et al., 2016; Prada et al., 2017). Indeed, and lower seawater pHTS compared to the two non-zooxanthellate spe­ A. calycularis subjected to high temperatures (from 15.2 to 24.9 ◦ C) in cies. A possible explanation could be the allocation of available re­ aquaria during the summer period, exhibited a decrease in calcification sources to processes such as reproduction, calcification, and/or acid- rates of about 25 % compared to control seawater temperature (ST; base regulation, at the expense of tissue maintenance in B. europaea ranging from 12.4 ◦ C in winter to 22.5 ◦ C in summer) conditions, whi...",regeneration|tissue,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2059b598__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2059b598__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-growth,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,1,45,figure,FIG. 2,6,"FIG. 2. Effects of predation by Coralliophila abbreviata and nutrient enrichment on (A) full colony mortality (as the proportion of colonies per treatment), (B) tissue loss per coral colony, (C) growth as a measure total linear extension of all branches, and (D) turf algae colonization on colonies (as the percent of colony surface area). Error bars represent standard error of the mean. Significance values are denoted as such: “***” for P < 0.0001, “**” for P = 0.0001–0.001, and “*” for P = 0.001–0.05.",growth|extension|linear|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__growth__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-growth,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,2,0,figure,FIG. 1,4,"FIG. 1. (A) Coralliophila abbreviata on Acropora cervicornis (“SN”) creating feeding scars identified as white skeleton at base of coral, (B) tissue sloughing (“TS”) off Acropora cervicornis after snail removal, and (C) tissue sloughing leading to rapid coral mortality.",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__growth__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-growth,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,3,0,figure,FIG. 3,7,"FIG. 3. Results of Principle Coordinates Analysis (PCoA) for each of the four treatments examined in the field experiment (C = control/no snails or nutrients; N = nutrient-only; S = snail-only; SN = snail + nutrient). The variance in PC1 was significantly greater in nutrient-enriched samples (A), which was strongly correlated with the abundance of a single OTU in the order Rickettsiales (B). The variance in PC2 was not significantly affected by either treatment (C), however predation by Coralliophila abbreviata was strongly correlated with the abundance of five OTUs in the family Corynebacteriaceae (D).",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__growth__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-growth,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,4,0,table,Table 1,7,"TABLE 1. Effects of predation by the short coral snail, Coralliophila abbreviata, and nutrient enrichment on the differential abundance of microbial operational taxonomic units (OTUs) using DESeq2.",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__growth__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-growth,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,5,0,table,Table 2,8,TABLE 2. Significant correlations among microbial OTUs in coral microbiomes and metrics of coral health. P-values are false discovery rate (FDR) corrected which depicts the number of type 1 errors detected by this analysis.,,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__growth__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-survival,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,1,25,figure,FIG. 2,6,"FIG. 2. Effects of predation by Coralliophila abbreviata and nutrient enrichment on (A) full colony mortality (as the proportion of colonies per treatment), (B) tissue loss per coral colony, (C) growth as a measure total linear extension of all branches, and (D) turf algae colonization on colonies (as the percent of colony surface area). Error bars represent standard error of the mean. Significance values are denoted as such: “***” for P < 0.0001, “**” for P = 0.0001–0.001, and “*” for P = 0.001–0.05.",mortality|tissue loss,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-survival,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,2,15,figure,FIG. 1,4,"FIG. 1. (A) Coralliophila abbreviata on Acropora cervicornis (“SN”) creating feeding scars identified as white skeleton at base of coral, (B) tissue sloughing (“TS”) off Acropora cervicornis after snail removal, and (C) tissue sloughing leading to rapid coral mortality.",mortality,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-survival,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,3,0,figure,FIG. 3,7,"FIG. 3. Results of Principle Coordinates Analysis (PCoA) for each of the four treatments examined in the field experiment (C = control/no snails or nutrients; N = nutrient-only; S = snail-only; SN = snail + nutrient). The variance in PC1 was significantly greater in nutrient-enriched samples (A), which was strongly correlated with the abundance of a single OTU in the order Rickettsiales (B). The variance in PC2 was not significantly affected by either treatment (C), however predation by Coralliophila abbreviata was strongly correlated with the abundance of five OTUs in the family Corynebacteriaceae (D).",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9d6998fc-survival,needs_figure_id,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,696e4e4b0e8d6db840d22290ecf5896ac2f618a18ae2bf13daa9ed83ba3d10df,11,parsed,4,0,table,Table 1,7,"TABLE 1. Effects of predation by the short coral snail, Coralliophila abbreviata, and nutrient enrichment on the differential abundance of microbial operational taxonomic units (OTUs) using DESeq2.",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9d6998fc__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9d6998fc__survival__fig-<printed-label>_panel-<panel>.csv
